unique_agent_id,canonical_id,record_id,agent_full_name,agent_mls_id,agent_state_license,agent_preferred_phone,agent_email,office_name,state,mls_source,true_agent_id,test_case,norm_phone,norm_license,norm_name,norm_email,norm_office,first_name,last_name,email_username,email_domain,null_count,records_merged
AGT00186,REC00312,REC00312,Sarah Johnson,MLS612573,NY-86434,+16523194365,sarah_johnson@gmail.com,Coldwell Banker,NY,REBNY_NY,299a9266,TC6_similar_name_different_agent,6523194365.0,86434.0,sarah johnson,sarah_johnson@gmail.com,coldwell banker,sarah,johnson,sarah_johnson,gmail.com,0,1
AGT00187,REC00313,REC00313,Sarah Johnson,MLS584838,83242,625-667-1945,sarah_johnson@kw.com,Keller Williams,NY,NYSMLS_NY,130982d6,TC6_similar_name_different_agent,6256671945.0,83242.0,sarah johnson,sarah_johnson@kw.com,keller williams,sarah,johnson,sarah_johnson,kw.com,0,1
AGT00188,REC00314,REC00314,Sarah Williams,MLS834406,NY-55158,+12742467941,sarah.williams@yahoo.com,Coldwell Banker,NY,REBNY_NY,7b4d63e1,TC6_similar_name_different_agent,2742467941.0,55158.0,sarah williams,sarah.williams@yahoo.com,coldwell banker,sarah,williams,sarah.williams,yahoo.com,0,1
AGT00189,REC00315,REC00315,Sarah Williams,MLS864715,TX-094085,618.384.3218,sarah_williams@coldwellbanker.com,Coldwell Banker,TX,SABOR_TX,40fd2125,TC6_similar_name_different_agent,6183843218.0,94085.0,sarah williams,sarah_williams@coldwellbanker.com,coldwell banker,sarah,williams,sarah_williams,coldwellbanker.com,0,1
AGT00190,REC00316,REC00316,Sarah Brown,MLS287143,LIC-NY-25549,3368696697,brown.sarah@outlook.com,RE/MAX,NY,REBNY_NY,38b7420b,TC6_similar_name_different_agent,3368696697.0,25549.0,sarah brown,brown.sarah@outlook.com,remax,sarah,brown,brown.sarah,outlook.com,0,1
AGT00191,REC00317,REC00317,Sarah Brown,MLS657772,NC-065591,(505) 674-9920,sbrown@coldwellbanker.com,Century 21,NC,CRMLS_NC,3c2e948b,TC6_similar_name_different_agent,5056749920.0,65591.0,sarah brown,sbrown@coldwellbanker.com,century 21,sarah,brown,sbrown,coldwellbanker.com,0,1
AGT00192,REC00318,REC00318,Sarah Jones,MLS948799,CA-014222,+19429832848,sarah.jones@realty.com,RE/MAX,CA,CRMLS_CA,cdebf083,TC6_similar_name_different_agent,9429832848.0,14222.0,sarah jones,sarah.jones@realty.com,remax,sarah,jones,sarah.jones,realty.com,0,1
AGT00193,REC00319,REC00319,Sarah Jones,MLS804667,NC-88352,(808) 234-8314,sarah.jones@remax.com,Coldwell Banker,NC,CRMLS_NC,6a3db7ec,TC6_similar_name_different_agent,8082348314.0,88352.0,sarah jones,sarah.jones@remax.com,coldwell banker,sarah,jones,sarah.jones,remax.com,0,1
AGT00194,REC00320,REC00320,Sarah Jones,MLS628373,28367,(422) 972-1924,jones.sarah@cbunited.com,Century 21,NY,REBNY_NY,f87f3231,TC6_similar_name_different_agent,4229721924.0,28367.0,sarah jones,jones.sarah@cbunited.com,century 21,sarah,jones,jones.sarah,cbunited.com,0,1
AGT00195,REC00321,REC00321,Chris Smith,MLS415098,64206,876-733-4621,smith.chris@outlook.com,Coldwell Banker,CA,MATRIX_CA,8a2de09b,TC6_similar_name_different_agent,8767334621.0,64206.0,chris smith,smith.chris@outlook.com,coldwell banker,chris,smith,smith.chris,outlook.com,0,1
AGT00196,REC00322,REC00322,Chris Smith,MLS434217,FL-078742,2485527244,csmith@kw.com,Coldwell Banker,FL,MFRMLS_FL,aa91e566,TC6_similar_name_different_agent,2485527244.0,78742.0,chris smith,csmith@kw.com,coldwell banker,chris,smith,csmith,kw.com,0,1
AGT00197,REC00323,REC00323,Chris Smith,MLS999197,NY49418,6844464692,chris.smith@remax.com,Coldwell Banker,NY,NYSMLS_NY,31f7f800,TC6_similar_name_different_agent,6844464692.0,49418.0,chris smith,chris.smith@remax.com,coldwell banker,chris,smith,chris.smith,remax.com,0,1
AGT00198,REC00324,REC00324,Chris Johnson,MLS778120,FL-53288,4484614331,chrisj@yahoo.com,RE/MAX,FL,MFRMLS_FL,128cf509,TC6_similar_name_different_agent,4484614331.0,53288.0,chris johnson,chrisj@yahoo.com,remax,chris,johnson,chrisj,yahoo.com,0,1
AGT00199,REC00325,REC00325,Chris Johnson,MLS297303,LIC-TX-19539,+15868891647,cjohnson@coldwellbanker.com,RE/MAX,TX,SABOR_TX,455a39f9,TC6_similar_name_different_agent,5868891647.0,19539.0,chris johnson,cjohnson@coldwellbanker.com,remax,chris,johnson,cjohnson,coldwellbanker.com,0,1
AGT00200,REC00326,REC00326,Chris Williams,MLS354377,LIC-NC-72773,(416) 394-2922,chris_williams@realty.com,Century 21,NC,NWMLS_NC,d7b25460,TC6_similar_name_different_agent,4163942922.0,72773.0,chris williams,chris_williams@realty.com,century 21,chris,williams,chris_williams,realty.com,0,1
AGT00201,REC00327,REC00327,Chris Williams,MLS374267,50425,+16777466886,chris_williams@coldwellbanker.com,Keller Williams,FL,BRIGHT_FL,62e85254,TC6_similar_name_different_agent,6777466886.0,50425.0,chris williams,chris_williams@coldwellbanker.com,keller williams,chris,williams,chris_williams,coldwellbanker.com,0,1
AGT00202,REC00328,REC00328,Chris Williams,MLS428122,FL-058589,979-527-4328,williams.chris@realty.com,RE/MAX,FL,MFRMLS_FL,233e2116,TC6_similar_name_different_agent,9795274328.0,58589.0,chris williams,williams.chris@realty.com,remax,chris,williams,williams.chris,realty.com,0,1
AGT00203,REC00329,REC00329,Chris Brown,MLS259814,NY48691,798.793.7841,cbrown@remax.com,RE/MAX,NY,MLSLI_NY,8b89f1b6,TC6_similar_name_different_agent,7987937841.0,48691.0,chris brown,cbrown@remax.com,remax,chris,brown,cbrown,remax.com,0,1
AGT00204,REC00330,REC00330,Chris Brown,MLS900441,NY-043728,8709016530,chris_brown@outlook.com,Century 21,NY,REBNY_NY,dbef38eb,TC6_similar_name_different_agent,8709016530.0,43728.0,chris brown,chris_brown@outlook.com,century 21,chris,brown,chris_brown,outlook.com,0,1
AGT00205,REC00331,REC00331,Chris Brown,MLS668471,CA-34123,+19377599000,chris.brown@yahoo.com,Keller Williams,CA,CRMLS_CA,4ffdcfd0,TC6_similar_name_different_agent,9377599000.0,34123.0,chris brown,chris.brown@yahoo.com,keller williams,chris,brown,chris.brown,yahoo.com,0,1
AGT00206,REC00332,REC00332,Chris Jones,MLS109585,CA29795,+18454362113,chris_jones@cbunited.com,Keller Williams,CA,MATRIX_CA,7cf6d4be,TC6_similar_name_different_agent,8454362113.0,29795.0,chris jones,chris_jones@cbunited.com,keller williams,chris,jones,chris_jones,cbunited.com,0,1
AGT00207,REC00333,REC00333,Chris Jones,MLS106933,LIC-NY-12061,+16948758993,chris_jones@gmail.com,Keller Williams,NY,NYSMLS_NY,74e6294d,TC6_similar_name_different_agent,6948758993.0,12061.0,chris jones,chris_jones@gmail.com,keller williams,chris,jones,chris_jones,gmail.com,0,1
AGT00208,REC00334,REC00334,Chris Jones,MLS952657,TX-075826,(748) 493-1280,chris.jones@yahoo.com,RE/MAX,TX,NTREIS_TX,e6454acf,TC6_similar_name_different_agent,7484931280.0,75826.0,chris jones,chris.jones@yahoo.com,remax,chris,jones,chris.jones,yahoo.com,0,1
AGT00209,REC00336,REC00335,William King,MLS182857,NY-062022,458.562.5379,william.king@remax.com,Century 21,NY,REBNY_NY,37acc3e7,TC7_exact_duplicate,4585625379.0,62022.0,william king,william.king@remax.com,century 21,william,king,william.king,remax.com,0,2
AGT00210,REC00338,REC00338,Barbara Davis,MLS999908,CA-095686,507-900-2320,barbara.davis@yahoo.com,Century 21,CA,CRMLS_CA,bcad6057,TC7_exact_duplicate,5079002320.0,95686.0,barbara davis,barbara.davis@yahoo.com,century 21,barbara,davis,barbara.davis,yahoo.com,0,2
AGT00211,REC00340,REC00340,Patricia Jackson,MLS186702,32463,6872571154,patricia.jackson@remax.com,Century 21,NY,REBNY_NY,a1809850,TC7_exact_duplicate,6872571154.0,32463.0,patricia jackson,patricia.jackson@remax.com,century 21,patricia,jackson,patricia.jackson,remax.com,0,2
AGT00212,REC00342,REC00342,Barbara Brown,MLS598598,NY-84289,243.435.4463,barbara.brown@gmail.com,Century 21,NY,REBNY_NY,1ead61bd,TC7_exact_duplicate,2434354463.0,84289.0,barbara brown,barbara.brown@gmail.com,century 21,barbara,brown,barbara.brown,gmail.com,0,2
AGT00213,REC00344,REC00343,Jennifer Young,MLS116418,NY-051220,(873) 233-3938,jennifer.young@outlook.com,Century 21,NY,REBNY_NY,d1703276,TC7_exact_duplicate,8732333938.0,51220.0,jennifer young,jennifer.young@outlook.com,century 21,jennifer,young,jennifer.young,outlook.com,0,2
AGT00214,REC00346,REC00346,Robert Taylor,MLS666820,CA98740,777.446.7375,robert.taylor@remax.com,Century 21,CA,CRMLS_CA,a09389b7,TC7_exact_duplicate,7774467375.0,98740.0,robert taylor,robert.taylor@remax.com,century 21,robert,taylor,robert.taylor,remax.com,0,2
AGT00215,REC00348,REC00348,Robert Thompson,MLS979414,LIC-TX-40427,254-300-8161,robert.thompson@cbunited.com,Century 21,TX,NTREIS_TX,bbdfca38,TC7_exact_duplicate,2543008161.0,40427.0,robert thompson,robert.thompson@cbunited.com,century 21,robert,thompson,robert.thompson,cbunited.com,0,2
AGT00216,REC00350,REC00349,Barbara King,MLS386604,FL93115,9925341485,barbara.king@coldwellbanker.com,Century 21,FL,MFRMLS_FL,33156aa0,TC7_exact_duplicate,9925341485.0,93115.0,barbara king,barbara.king@coldwellbanker.com,century 21,barbara,king,barbara.king,coldwellbanker.com,0,2
AGT00217,REC00352,REC00352,Michael Young,MLS909676,FL21232,+16423907227,michael.young@kw.com,Century 21,FL,MFRMLS_FL,c6fd6583,TC7_exact_duplicate,6423907227.0,21232.0,michael young,michael.young@kw.com,century 21,michael,young,michael.young,kw.com,0,2
AGT00218,REC00354,REC00354,Robert Williams,MLS432061,TX-61068,357.589.3527,robert.williams@yahoo.com,Century 21,TX,NTREIS_TX,0ee9817e,TC7_exact_duplicate,3575893527.0,61068.0,robert williams,robert.williams@yahoo.com,century 21,robert,williams,robert.williams,yahoo.com,0,2
AGT00219,REC00356,REC00355,Thomas Taylor,MLS238943,FL-023399,568-979-5419,thomas.taylor@outlook.com,Century 21,FL,MFRMLS_FL,a8230180,TC7_exact_duplicate,5689795419.0,23399.0,thomas taylor,thomas.taylor@outlook.com,century 21,thomas,taylor,thomas.taylor,outlook.com,0,2
AGT00220,REC00358,REC00358,James Young,MLS193972,LIC-NY-13442,724.617.2692,james.young@yahoo.com,Century 21,NY,REBNY_NY,c6e4d4b4,TC7_exact_duplicate,7246172692.0,13442.0,james young,james.young@yahoo.com,century 21,james,young,james.young,yahoo.com,0,2
AGT00221,REC00360,REC00359,Barbara Anderson,MLS917018,LIC-FL-60829,212-498-7779,barbara.anderson@realty.com,Century 21,FL,MFRMLS_FL,2896fee8,TC7_exact_duplicate,2124987779.0,60829.0,barbara anderson,barbara.anderson@realty.com,century 21,barbara,anderson,barbara.anderson,realty.com,0,2
AGT00222,REC00362,REC00361,Linda Garcia,MLS381444,FL-49469,3733425405,linda.garcia@outlook.com,Century 21,FL,MFRMLS_FL,23198577,TC7_exact_duplicate,3733425405.0,49469.0,linda garcia,linda.garcia@outlook.com,century 21,linda,garcia,linda.garcia,outlook.com,0,2
AGT00223,REC00364,REC00364,Elizabeth White,MLS478666,TX-020082,631.506.8933,elizabeth.white@realty.com,Century 21,TX,NTREIS_TX,2505fb80,TC7_exact_duplicate,6315068933.0,20082.0,elizabeth white,elizabeth.white@realty.com,century 21,elizabeth,white,elizabeth.white,realty.com,0,2
AGT00224,REC00366,REC00365,Barbara King,MLS107096,LIC-CA-49932,6683093219,barbara.king@cbunited.com,Century 21,CA,CRMLS_CA,ab5a37f3,TC7_exact_duplicate,6683093219.0,49932.0,barbara king,barbara.king@cbunited.com,century 21,barbara,king,barbara.king,cbunited.com,0,2
AGT00225,REC00368,REC00368,Patricia Anderson,MLS436241,FL-049378,+15426403230,patricia.anderson@realty.com,Century 21,FL,MFRMLS_FL,f3dc5606,TC7_exact_duplicate,5426403230.0,49378.0,patricia anderson,patricia.anderson@realty.com,century 21,patricia,anderson,patricia.anderson,realty.com,0,2
AGT00226,REC00370,REC00369,Michael Garcia,MLS919959,FL-085481,(526) 498-9044,michael.garcia@cbunited.com,Century 21,FL,MFRMLS_FL,8097a272,TC7_exact_duplicate,5264989044.0,85481.0,michael garcia,michael.garcia@cbunited.com,century 21,michael,garcia,michael.garcia,cbunited.com,0,2
AGT00227,REC00372,REC00372,Jennifer Jackson,MLS672133,TX-087624,(316) 777-4273,jennifer.jackson@gmail.com,Century 21,TX,NTREIS_TX,e501dc73,TC7_exact_duplicate,3167774273.0,87624.0,jennifer jackson,jennifer.jackson@gmail.com,century 21,jennifer,jackson,jennifer.jackson,gmail.com,0,2
AGT00228,REC00374,REC00374,William Harris,MLS623557,TX98208,(909) 270-7703,william.harris@kw.com,Century 21,TX,NTREIS_TX,b21a78c0,TC7_exact_duplicate,9092707703.0,98208.0,william harris,william.harris@kw.com,century 21,william,harris,william.harris,kw.com,0,2
AGT00229,REC00375,REC00375,Jennifer Jones,MLS602514,88372,+15862758357,jennifer.jones@remax.com,Jones Realty,FL,BRIGHT_FL,8d31fb99,TC8_missing_fields,5862758357.0,88372.0,jennifer jones,jennifer.jones@remax.com,jones,jennifer,jones,jennifer.jones,remax.com,0,1
AGT00230,REC00376,REC00376,Barbara Williams,MLS778428,31802,+19874546816,barbara.williams@remax.com,Williams Realty,NC,NWMLS_NC,1117e12c,TC8_missing_fields,9874546816.0,31802.0,barbara williams,barbara.williams@remax.com,williams,barbara,williams,barbara.williams,remax.com,0,1
AGT00231,REC00377,REC00377,Robert Johnson,MLS685098,NC-077999,+14644279366,,Johnson Realty,NC,FLEX_NC,6f7690ed,TC8_missing_fields,4644279366.0,77999.0,robert johnson,,johnson,robert,johnson,,,1,1
AGT00232,REC00378,REC00378,Linda Jones,MLS536181,TX48722,225-694-2712,,Jones Realty,TX,SABOR_TX,d9cc2331,TC8_missing_fields,2256942712.0,48722.0,linda jones,,jones,linda,jones,,,1,1
AGT00233,REC00379,REC00379,James Miller,MLS559450,,6945568801,james.miller@kw.com,Miller Realty,NY,REBNY_NY,433daa6f,TC8_missing_fields,6945568801.0,,james miller,james.miller@kw.com,miller,james,miller,james.miller,kw.com,1,1
AGT00234,REC00380,REC00380,Michael Brown,MLS678719,,,michael.brown@coldwellbanker.com,Brown Realty,CA,CRMLS_CA,6f644230,TC8_missing_fields,,,michael brown,michael.brown@coldwellbanker.com,brown,michael,brown,michael.brown,coldwellbanker.com,2,1
AGT00235,REC00381,REC00381,Elizabeth White,MLS720970,,229-955-4232,elizabeth.white@realty.com,White Realty,FL,MFRMLS_FL,9e9adf8d,TC8_missing_fields,2299554232.0,,elizabeth white,elizabeth.white@realty.com,white,elizabeth,white,elizabeth.white,realty.com,1,1
AGT00236,REC00382,REC00382,Barbara Brown,MLS579776,35830,,barbara.brown@coldwellbanker.com,Brown Realty,NY,NYSMLS_NY,ecb338a9,TC8_missing_fields,,35830.0,barbara brown,barbara.brown@coldwellbanker.com,brown,barbara,brown,barbara.brown,coldwellbanker.com,1,1
AGT00237,REC00383,REC00383,Patricia Allen,,90918,556.560.8501,patricia.allen@yahoo.com,Allen Realty,NC,NWMLS_NC,de5aa1be,TC8_missing_fields,5565608501.0,90918.0,patricia allen,patricia.allen@yahoo.com,allen,patricia,allen,patricia.allen,yahoo.com,0,1
AGT00238,REC00384,REC00384,Robert Garcia,MLS538555,LIC-TX-60916,+19103449369,robert.garcia@outlook.com,Garcia Realty,TX,HAR_TX,e6a9d9dc,TC8_missing_fields,9103449369.0,60916.0,robert garcia,robert.garcia@outlook.com,garcia,robert,garcia,robert.garcia,outlook.com,0,1
AGT00239,REC00385,REC00385,Elizabeth Young,MLS429861,CA-34523,+17014953298,,Young Realty,CA,CRMLS_CA,125a381a,TC8_missing_fields,7014953298.0,34523.0,elizabeth young,,young,elizabeth,young,,,1,1
AGT00240,REC00386,REC00386,Patricia Young,,NY99744,8687067703,patricia.young@yahoo.com,Young Realty,NY,MLSLI_NY,1772f5f2,TC8_missing_fields,8687067703.0,99744.0,patricia young,patricia.young@yahoo.com,young,patricia,young,patricia.young,yahoo.com,0,1
AGT00241,REC00387,REC00387,William Young,MLS878586,84140,3729998492,william.young@yahoo.com,Young Realty,TX,SABOR_TX,62d6c5b7,TC8_missing_fields,3729998492.0,84140.0,william young,william.young@yahoo.com,young,william,young,william.young,yahoo.com,0,1
AGT00242,REC00388,REC00388,Linda Smith,,FL-023423,(759) 423-7965,,Smith Realty,FL,MFRMLS_FL,161dbada,TC8_missing_fields,7594237965.0,23423.0,linda smith,,smith,linda,smith,,,1,1
AGT00243,REC00389,REC00389,James Brown,,,+14149556744,,Brown Realty,CA,CRMLS_CA,c7921fb5,TC8_missing_fields,4149556744.0,,james brown,,brown,james,brown,,,2,1
AGT00244,REC00390,REC00390,Barbara Thomas,MLS439375,,487.811.9827,,Thomas Realty,NY,NYSMLS_NY,7f3057c9,TC8_missing_fields,4878119827.0,,barbara thomas,,thomas,barbara,thomas,,,2,1
AGT00245,REC00391,REC00391,Robert Jones,MLS361805,FL-027392,,robert.jones@realty.com,Jones Realty,FL,BRIGHT_FL,981b1167,TC8_missing_fields,,27392.0,robert jones,robert.jones@realty.com,jones,robert,jones,robert.jones,realty.com,1,1
AGT00246,REC00392,REC00392,Jennifer White,MLS640659,FL-62802,662.277.2525,jennifer.white@coldwellbanker.com,White Realty,FL,BRIGHT_FL,aa23fec2,TC8_missing_fields,6622772525.0,62802.0,jennifer white,jennifer.white@coldwellbanker.com,white,jennifer,white,jennifer.white,coldwellbanker.com,0,1
AGT00247,REC00393,REC00393,Robert Harris,MLS550513,38551,2647477516,,Harris Realty,TX,NTREIS_TX,65b4ef20,TC8_missing_fields,2647477516.0,38551.0,robert harris,,harris,robert,harris,,,1,1
AGT00248,REC00394,REC00394,Barbara Martin,MLS204411,TX16021,8989801793,,Martin Realty,TX,NTREIS_TX,35f714ee,TC8_missing_fields,8989801793.0,16021.0,barbara martin,,martin,barbara,martin,,,1,1
AGT00249,REC00395,REC00395,Patricia Miller,,CA45916,865.509.3604,,Miller Realty,CA,MATRIX_CA,0e675e1c,TC8_missing_fields,8655093604.0,45916.0,patricia miller,,miller,patricia,miller,,,1,1
AGT00250,REC00396,REC00396,Jennifer Davis,MLS323788,,(871) 293-2559,jennifer.davis@coldwellbanker.com,Davis Realty,FL,MFRMLS_FL,d203ba24,TC8_missing_fields,8712932559.0,,jennifer davis,jennifer.davis@coldwellbanker.com,davis,jennifer,davis,jennifer.davis,coldwellbanker.com,1,1
AGT00251,REC00397,REC00397,Patricia Jones,MLS866260,,272-434-7276,patricia.jones@kw.com,Jones Realty,FL,MFRMLS_FL,245d4931,TC8_missing_fields,2724347276.0,,patricia jones,patricia.jones@kw.com,jones,patricia,jones,patricia.jones,kw.com,1,1
AGT00252,REC00398,REC00398,Elizabeth Williams,MLS468247,NY-67684,(776) 208-3688,elizabeth.williams@coldwellbanker.com,Williams Realty,NY,REBNY_NY,62d17edf,TC8_missing_fields,7762083688.0,67684.0,elizabeth williams,elizabeth.williams@coldwellbanker.com,williams,elizabeth,williams,elizabeth.williams,coldwellbanker.com,0,1
AGT00253,REC00399,REC00399,Robert Allen,MLS359822,LIC-FL-28327,,,Allen Realty,FL,MIAMI_FL,620c3d39,TC8_missing_fields,,28327.0,robert allen,,allen,robert,allen,,,2,1
AGT00254,REC00400,REC00400,Thomas Taylor,,CA-34726,730-821-9348,thomas.taylor@realty.com,Taylor Realty,CA,MATRIX_CA,4c2b17c5,TC8_missing_fields,7308219348.0,34726.0,thomas taylor,thomas.taylor@realty.com,taylor,thomas,taylor,thomas.taylor,realty.com,0,1
AGT00255,REC00401,REC00401,Barbara Williams,,NY-27299,+12125696185,barbara.williams@outlook.com,Williams Realty,NY,REBNY_NY,8a6155a1,TC8_missing_fields,2125696185.0,27299.0,barbara williams,barbara.williams@outlook.com,williams,barbara,williams,barbara.williams,outlook.com,0,1
AGT00256,REC00402,REC00402,Thomas Wilson,MLS400404,CA-76402,+12402617520,thomas.wilson@remax.com,Wilson Realty,CA,MATRIX_CA,2cc1a732,TC8_missing_fields,2402617520.0,76402.0,thomas wilson,thomas.wilson@remax.com,wilson,thomas,wilson,thomas.wilson,remax.com,0,1
AGT00257,REC00403,REC00403,Barbara Jones,MLS313068,TX-77017,(285) 517-2294,barbara.jones@remax.com,Jones Realty,TX,SABOR_TX,b53d5050,TC8_missing_fields,2855172294.0,77017.0,barbara jones,barbara.jones@remax.com,jones,barbara,jones,barbara.jones,remax.com,0,1
AGT00258,REC00404,REC00404,William Smith,MLS742039,,288.644.2900,william.smith@outlook.com,Smith Realty,CA,MATRIX_CA,95fe5633,TC8_missing_fields,2886442900.0,,william smith,william.smith@outlook.com,smith,william,smith,william.smith,outlook.com,1,1
AGT00259,REC00405,REC00405,Thomas Garcia,MLS275073,43980,(555) 735-9474,thomasg@yahoo.com,Keller Williams,FL,MIAMI_FL,9311dcf3,TC9_different_agents,5557359474.0,43980.0,thomas garcia,thomasg@yahoo.com,keller williams,thomas,garcia,thomasg,yahoo.com,0,1
AGT00260,REC00406,REC00406,Patricia Wilson,MLS577309,LIC-NY-75031,265.469.2262,patricia.wilson@coldwellbanker.com,eXp Realty,NY,REBNY_NY,5ccdfad1,TC9_different_agents,2654692262.0,75031.0,patricia wilson,patricia.wilson@coldwellbanker.com,exp,patricia,wilson,patricia.wilson,coldwellbanker.com,0,1
AGT00261,REC00407,REC00407,Michael Garcia,MLS876764,LIC-TX-39937,991-305-2889,michael.garcia@gmail.com,RE/MAX,TX,NTREIS_TX,95a1dd09,TC9_different_agents,9913052889.0,39937.0,michael garcia,michael.garcia@gmail.com,remax,michael,garcia,michael.garcia,gmail.com,0,1
AGT00262,REC00408,REC00408,James Thomas,MLS942127,FL-082465,(353) 383-1579,jamest@realty.com,Coldwell Banker,FL,BRIGHT_FL,a8d6c0ca,TC9_different_agents,3533831579.0,82465.0,james thomas,jamest@realty.com,coldwell banker,james,thomas,jamest,realty.com,0,1
AGT00263,REC00409,REC00409,Michael Wilson,MLS806033,NC-75803,(785) 581-2956,mwilson@gmail.com,Coldwell Banker,NC,CRMLS_NC,eb031af7,TC9_different_agents,7855812956.0,75803.0,michael wilson,mwilson@gmail.com,coldwell banker,michael,wilson,mwilson,gmail.com,0,1
AGT00264,REC00410,REC00410,James Taylor,MLS486839,TX11044,535.288.8483,taylor.james@kw.com,eXp Realty,TX,NTREIS_TX,fbf61561,TC9_different_agents,5352888483.0,11044.0,james taylor,taylor.james@kw.com,exp,james,taylor,taylor.james,kw.com,0,1
AGT00265,REC00411,REC00411,James Thomas,MLS897423,NY81638,(705) 991-4201,james.thomas@remax.com,Keller Williams,NY,REBNY_NY,f878be27,TC9_different_agents,7059914201.0,81638.0,james thomas,james.thomas@remax.com,keller williams,james,thomas,james.thomas,remax.com,0,1
AGT00266,REC00412,REC00412,Linda Thomas,MLS208998,NC50306,+15432017164,lthomas@remax.com,Coldwell Banker,NC,CRMLS_NC,58591b4d,TC9_different_agents,5432017164.0,50306.0,linda thomas,lthomas@remax.com,coldwell banker,linda,thomas,lthomas,remax.com,0,1
AGT00267,REC00413,REC00413,Elizabeth Wilson,MLS834891,64140,2444379515,elizabeth.wilson@yahoo.com,eXp Realty,NC,CRMLS_NC,bef634c3,TC9_different_agents,2444379515.0,64140.0,elizabeth wilson,elizabeth.wilson@yahoo.com,exp,elizabeth,wilson,elizabeth.wilson,yahoo.com,0,1
AGT00268,REC00414,REC00414,Patricia Williams,MLS237057,NY96827,781.263.8126,patriciaw@cbunited.com,Coldwell Banker,NY,NYSMLS_NY,565bc5e9,TC9_different_agents,7812638126.0,96827.0,patricia williams,patriciaw@cbunited.com,coldwell banker,patricia,williams,patriciaw,cbunited.com,0,1
AGT00269,REC00415,REC00415,Michael Anderson,MLS242723,LIC-FL-36569,478-439-2223,manderson@yahoo.com,RE/MAX,FL,MIAMI_FL,c3df55e1,TC9_different_agents,4784392223.0,36569.0,michael anderson,manderson@yahoo.com,remax,michael,anderson,manderson,yahoo.com,0,1
AGT00270,REC00416,REC00416,James Anderson,MLS573869,37215,3237486870,jamesa@yahoo.com,Keller Williams,FL,MFRMLS_FL,66000e08,TC9_different_agents,3237486870.0,37215.0,james anderson,jamesa@yahoo.com,keller williams,james,anderson,jamesa,yahoo.com,0,1
AGT00271,REC00417,REC00417,Jennifer King,MLS845702,NC21955,420.535.3430,jennifer_king@gmail.com,Century 21,NC,NWMLS_NC,d61ba053,TC9_different_agents,4205353430.0,21955.0,jennifer king,jennifer_king@gmail.com,century 21,jennifer,king,jennifer_king,gmail.com,0,1
AGT00272,REC00418,REC00418,Elizabeth Johnson,MLS584487,FL-22415,(663) 769-5093,elizabeth.johnson@gmail.com,Keller Williams,FL,MFRMLS_FL,35fa64e8,TC9_different_agents,6637695093.0,22415.0,elizabeth johnson,elizabeth.johnson@gmail.com,keller williams,elizabeth,johnson,elizabeth.johnson,gmail.com,0,1
AGT00273,REC00419,REC00419,Elizabeth Miller,MLS714590,86326,581-902-2376,elizabeth.miller@yahoo.com,RE/MAX,FL,BRIGHT_FL,976a36a4,TC9_different_agents,5819022376.0,86326.0,elizabeth miller,elizabeth.miller@yahoo.com,remax,elizabeth,miller,elizabeth.miller,yahoo.com,0,1
AGT00274,REC00420,REC00420,James Jones,MLS153097,NC70423,+15393251699,james_jones@remax.com,Coldwell Banker,NC,CRMLS_NC,27c3070c,TC9_different_agents,5393251699.0,70423.0,james jones,james_jones@remax.com,coldwell banker,james,jones,james_jones,remax.com,0,1
AGT00275,REC00421,REC00421,Patricia White,MLS393448,CA-046042,(562) 419-4066,patricia.white@realty.com,Century 21,CA,NWMLS_CA,45fde2fd,TC9_different_agents,5624194066.0,46042.0,patricia white,patricia.white@realty.com,century 21,patricia,white,patricia.white,realty.com,0,1
AGT00276,REC00422,REC00422,Patricia Young,MLS243902,FL-060202,(262) 289-5583,young.patricia@realty.com,eXp Realty,FL,MFRMLS_FL,66356026,TC9_different_agents,2622895583.0,60202.0,patricia young,young.patricia@realty.com,exp,patricia,young,young.patricia,realty.com,0,1
AGT00277,REC00423,REC00423,Patricia Thomas,MLS626797,84141,7576966636,patriciat@outlook.com,Keller Williams,FL,MIAMI_FL,e2b961a9,TC9_different_agents,7576966636.0,84141.0,patricia thomas,patriciat@outlook.com,keller williams,patricia,thomas,patriciat,outlook.com,0,1
AGT00278,REC00424,REC00424,Barbara Davis,MLS655149,71824,+19974871959,bdavis@outlook.com,Keller Williams,NC,CRMLS_NC,2cada1a0,TC9_different_agents,9974871959.0,71824.0,barbara davis,bdavis@outlook.com,keller williams,barbara,davis,bdavis,outlook.com,0,1
AGT00279,REC00425,REC00425,William Wilson,MLS987624,NY-085457,954.257.4594,wwilson@outlook.com,RE/MAX,NY,NYSMLS_NY,bd503f5d,TC9_different_agents,9542574594.0,85457.0,william wilson,wwilson@outlook.com,remax,william,wilson,wwilson,outlook.com,0,1
AGT00280,REC00426,REC00426,Michael Thomas,MLS690984,NY84403,+12289206761,mthomas@coldwellbanker.com,eXp Realty,NY,MLSLI_NY,7f159dae,TC9_different_agents,2289206761.0,84403.0,michael thomas,mthomas@coldwellbanker.com,exp,michael,thomas,mthomas,coldwellbanker.com,0,1
